1,2452
2,18748
3,10030
4,34994
5,27920
6,32802
7,48121
8,45309
9,36071
10,36631
11,58346
12,72649
13,54401
14,55490
15,46617
16,64051
17,75581
18,75025
19,84157
20,74852
21,81834
22,156915
23,70002
24,77641
25,114505
26,94973
27,82783
28,124308
29,95190
30,90950
31,104858
32,137633
33,121168
34,173604
35,164038
36,134825
37,133971
38,127448
39,122100
40,115851
41,115492
42,145815
43,132048
44,129834
45,164436
46,128896
47,136145
48,142532
49,106545
50,80735
51,76159
52,99596
53,73113
54,67267
55,71117
56,73704
57,73741
58,73384
59,92555
60,88484
61,67855
62,72638
63,86811
64,85895
65,123326
66,81221
67,86726
68,98568
69,80049
70,92091
71,76642
72,119434
73,124250
74,117265
75,110813
76,84250
77,97624
78,92703
79,90946
80,114890
81,94864
82,116295
83,103013
84,123184
85,103901
86,107495
87,103932
88,129738
89,124361
90,115054
91,132215
92,187568
93,128564
94,75446
95,72348
96,103008
97,89852
98,128367
99,83489
100,75677
101,116441
102,105535
103,85421
104,88440
105,122561
106,144170
107,139929
108,142584
109,182448
110,185091
111,223753
112,173251
113,210360
114,197379
115,90781
116,93099
117,99116
118,107384
119,121449
120,96112
121,130074
122,100246
123,172534
124,160120
125,193828
126,241928
127,147829
128,154136
129,183174
130,167469
131,186644
132,178182
133,144835
134,180405
135,107051
136,112473
137,184935
138,198515
139,194472
140,145559
141,220919
142,253342
143,144088
144,142927
145,187000
146,175670
147,194123
148,186528
149,246467
150,225126
151,247926
152,152314
153,137542
154,133943
155,130296
156,137620
157,138572
158,207332
159,202018
160,197471
161,213084
162,192326
163,154959
164,147967
165,185171
166,166224
167,141802
168,217410
169,171152
170,214307
171,181171
172,242306
173,285032
174,273380
175,230894
176,269344
177,178700
178,185635
179,172579
180,174688
181,160537
182,236360
183,187031
184,207456
185,259259
186,304493
187,311415
188,167052
189,172615
190,173404
191,281899
192,292469
193,213932
194,343181
195,388199
196,180595
197,284156
198,297591
199,195879
200,223009
201,236189
202,335803
203,363862
204,440246
205,357494
206,391427
207,330529
208,316640
209,292454
210,288120
211,331044
212,348932
213,431033
214,340789
215,360098
216,204521
217,240698
218,211055
219,299624
220,282602
221,325820
222,340406
223,442810
224,431139
225,419125
226,436109
227,414095
228,383206
229,543322
230,369584
231,359855
232,360317
233,375596
234,393606
235,488007
236,410174
237,380779
238,396774
239,371286
240,374221
241,432570
242,377569
243,323409
244,260967
245,255544
246,274009
247,248839
248,312300
249,388565
250,467244
251,329498
252,417860
253,230509
254,238181
255,250568
256,279653
257,442619
258,406694
259,459223
260,569976
261,324173
262,276195
263,2055706
264,387754
265,349216
266,315350
267,294023
268,278059
269,271508
270,264566
271,381098
272,447027
273,468712
274,439511
275,378304
276,235732
277,343019
278,388478
279,419671
280,559294
281,529091
282,461342
283,461499
284,385065
285,442669
286,415207
287,422855
288,365484
289,357415
290,252982
291,234199
292,317452
293,375628
294,449532
295,353828
296,384108
297,373872
298,254990
299,396497
300,308384
301,500989
302,351994
303,292875
304,261680
305,277167
306,258222
307,261818
308,246124
309,256173
310,294536
311,284161
312,278637
313,296241
314,271145
315,278554
316,304863
317,506065
318,402516
319,500157
320,265862
321,281796
322,310470
323,517607
324,483593
325,587436
326,486444
327,307313
328,281714
329,291239
330,277508
331,300393
332,331788
333,290203
334,305558
335,312911
336,304364
337,323161
338,308059
339,302924
340,526511
341,512498
342,560923
343,366663
344,647875
345,479388
346,558251
347,462537
348,487938
349,359703
350,306454
351,374616
352,300364
353,317165
354,326540
355,343600
356,332899
357,281264
358,308623
359,300843
360,351673
361,350262
362,497618
363,531806
364,434279
365,493931
366,310075
367,469271
368,349643
369,421249
370,431841
371,305361
372,357414
373,344320
374,381424
375,399803
376,426344
377,392827
378,417141
379,380135
380,413998
381,413460
382,478060
383,439539
384,530934
385,796889
386,418118
387,670422
388,531105
389,701062
390,408976
391,408137
392,448323
393,467513
394,460709
395,459952
396,628497
397,473786
398,458291
399,444889
400,835323
401,889434
402,667322
403,560088
404,466425
405,505015
406,777456
407,855151
408,696463
409,465186
410,601200
411,424294
412,776308
413,790440
414,826627
415,1027154
416,702734
417,745284
418,538471
419,537224
420,852458
421,850124
422,599158
423,902998
424,463850
425,729410
426,550375
427,709476
428,569633
429,522608
430,566015
431,462911
432,497059
433,850356
434,608997
435,559313
436,886832
437,558494
438,498523
439,479866
440,830060
441,1028235
442,507599
443,855701
444,521173
445,489115
446,539032
447,520361
448,665520
449,682293
450,834559
451,534891
452,493155
453,566157
454,611617
455,713596
456,534051
457,649008
458,550514
459,601679
460,472084
461,577563
462,556730
463,640027
464,734603
465,610173
466,683992
467,897560
468,927432
469,524124
470,970352
471,901929
472,803247
473,505796
474,624117
475,849520
476,520769
477,605888
478,506476
479,609308
480,777271
481,640129
482,877551
483,894861
484,950210
485,571538
486,570462
487,940389
488,504879
489,573398
490,651454
491,1116702
492,570862
493,978666
494,1006719
495,1061094
496,1362588
497,1120064
498,1102698
499,948361
500,1160821
501,1031669
502,1072068
503,461766
504,445277
505,527129
506,458331
507,513968
508,520543
509,666188
510,487868
511,553584
512,446121
513,299288
514,337366
515,309060
516,360865
517,322226
518,387100
519,461509
520,340279
521,328133
522,359400
523,503490
524,462483
525,356568
526,327073
527,320777
528,504233
529,512557
530,482757
531,326088
532,328759
533,579860
534,555246
535,538711
536,384066
537,575139
538,477751
539,442359
540,338753
541,529534
542,332756
543,391465
544,334898
545,561658
546,561375
547,359633
548,357101
549,444600
550,726661
551,452685
552,368744
553,618717
554,530828
555,570366
556,571128
557,534703
558,363872
559,1374969
560,388942
561,483923
562,337136
563,272589
564,241783
565,261361
566,260296
